Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1565221065000,1565221,1398347038861,0.094570965,0.11971009,9.403227
1565231075000,1565231,1398347038871,0.09696517,0.12449849,9.368511
1565241085000,1565241,1398347038881,0.08140286,0.1340753,9.375694
1565251033000,1565251,1398347038891,0.06823475,0.1328782,9.385271
1565261226000,1565261,1398347038901,0.076614454,0.1364695,9.392453
1565271145000,1565271,1398347038911,0.09935937,0.14604631,9.391256
1565281063000,1565281,1398347038921,0.09935937,0.14604631,9.391256
1565291073000,1565291,1398347038931,0.10534488,0.11611878,9.384073
1565301052000,1565301,1398347038941,0.10654198,0.11731588,9.40203
1565311519000,1565312,1398347038952,0.08020575,0.1340753,9.405622
1565321102000,1565321,1398347038961,0.09696517,0.11851298,9.394848
1565331875000,1565332,1398347038972,0.10175357,0.10534488,9.392453
1565341060000,1565341,1398347038981,0.10175357,0.10175357,9.378088
1565351070000,1565351,1398347038991,0.095768064,0.12569559,9.398438
1565361110000,1565361,1398347039001,0.09935937,0.12689269,9.406818
1565371029000,1565371,1398347039011,0.09696517,0.14963761,9.41041
1565381099000,1565382,1398347039021,0.09935937,0.14963761,9.404425
1565391018000,1565391,1398347039031,0.095768064,0.11133038,9.414001
1565401027000,1565401,1398347039041,0.093373865,0.1340753,9.392453
1565411037000,1565411,1398347039051,0.093373865,0.1340753,9.392453
1565421047000,1565421,1398347039061,0.08379706,0.11851298,9.39365
1565431057000,1565431,1398347039071,0.094570965,0.12330139,9.388862
1565441066000,1565441,1398347039081,0.09935937,0.12928689,9.376891
1565451015000,1565451,1398347039091,0.107739076,0.12928689,9.415198
1565461025000,1565461,1398347039101,0.06943185,0.12808979,9.391256
1565471035000,1565471,1398347039111,0.075417355,0.1400608,9.390059
1565481258000,1565481,1398347039122,0.095768064,0.1376666,9.417592
1565491054000,1565491,1398347039131,0.089782566,0.1448492,9.408015
1565501125000,1565501,1398347039141,0.093373865,0.15322891,9.405622
1565511013000,1565511,1398347039151,0.08259996,0.12689269,9.403227
1565521083000,1565521,1398347039161,0.07182605,0.11372458,9.388862
1565531032000,1565531,1398347039171,0.10414778,0.12449849,9.394848
1565541042000,1565541,1398347039181,0.10414778,0.12449849,9.394848
1565551113000,1565551,1398347039191,0.088585466,0.12090719,9.384073
1565561092000,1565561,1398347039201,0.09816227,0.11252748,9.40203
1565571071000,1565571,1398347039211,0.089782566,0.142455,9.41041
1565581081000,1565581,1398347039221,0.08619126,0.1328782,9.41879
1565591060000,1565591,1398347039231,0.08619126,0.130484,9.399636
1565601070000,1565602,1398347039242,0.08379706,0.11971009,9.398438
1565610988000,1565611,1398347039251,0.074220255,0.1340753,9.409213
1565621059000,1565621,1398347039261,0.088585466,0.12210429,9.421184
1565631038000,1565631,1398347039271,0.10055647,0.14604631,9.417592
1565641048000,1565641,1398347039281,0.093373865,0.1364695,9.396045
1565650997000,1565651,1398347039291,0.076614454,0.130484,9.411607
1565661007000,1565661,1398347039301,0.10055647,0.130484,9.388862
1565671047000,1565671,1398347039311,0.10055647,0.130484,9.388862
1565681057000,1565681,1398347039321,0.11252748,0.12330139,9.406818
1565691066000,1565691,1398347039331,0.092176765,0.12210429,9.398438
1565701046000,1565701,1398347039341,0.08020575,0.12330139,9.399636
1565711055000,1565711,1398347039351,0.08259996,0.11851298,9.397242
1565721096000,1565721,1398347039361,0.08499416,0.11971009,9.40203
1565730983000,1565731,1398347039371,0.08379706,0.14844051,9.403227
1565741085000,1565741,1398347039381,0.08379706,0.12449849,9.403227
1565751033000,1565751,1398347039391,0.10414778,0.14724341,9.4295635
1565761043000,1565761,1398347039401,0.077811554,0.1352724,9.415198
1565771114000,1565771,1398347039411,0.10055647,0.130484,9.412804
1565781032000,1565781,1398347039421,0.092176765,0.12449849,9.421184
1565791469000,1565792,1398347039432,0.074220255,0.11492168,9.419987
1565801021000,1565801,1398347039441,0.08619126,0.1412579,9.39365
1565811000000,1565811,1398347039451,0.08619126,0.1412579,9.39365
1565821010000,1565822,1398347039462,0.09696517,0.1400608,9.388862
1565831020000,1565831,1398347039471,0.08140286,0.1436521,9.408015
1565841091000,1565841,1398347039481,0.094570965,0.1316811,9.394848
1565851009000,1565851,1398347039491,0.08738836,0.12210429,9.397242
1565861049000,1565861,1398347039501,0.10654198,0.12928689,9.398438
1565871029000,1565871,1398347039511,0.09935937,0.12210429,9.411607
1565881038000,1565881,1398347039521,0.088585466,0.11611878,9.378088
1565891048000,1565891,1398347039531,0.08140286,0.12569559,9.387665
1565901027000,1565901,1398347039541,0.09816227,0.130484,9.403227
1565911068000,1565911,1398347039551,0.10534488,0.12449849,9.390059
1565921077000,1565921,1398347039561,0.09935937,0.12689269,9.399636
1565931026000,1565931,1398347039571,0.08499416,0.1340753,9.39365
1565941097000,1565941,1398347039581,0.08499416,0.1340753,9.39365
1565951015000,1565951,1398347039591,0.092176765,0.12569559,9.392453
1565961086000,1565961,1398347039601,0.09935937,0.11492168,9.394848
1565971279000,1565971,1398347039611,0.095768064,0.12689269,9.391256
1565981044000,1565981,1398347039621,0.108936176,0.1316811,9.390059
1565991054000,1565991,1398347039631,0.077811554,0.1412579,9.388862
1566001064000,1566001,1398347039641,0.08738836,0.11252748,9.400833
1566011135000,1566011,1398347039651,0.08499416,0.11731588,9.414001
1566021053000,1566021,1398347039662,0.09696517,0.1364695,9.412804
1566031002000,1566031,1398347039671,0.08379706,0.1364695,9.392453
1566041073000,1566042,1398347039682,0.08259996,0.11611878,9.408015
1566050991000,1566051,1398347039691,0.10175357,0.12449849,9.409213
1566061062000,1566061,1398347039701,0.10295067,0.12210429,9.396045
1566071010000,1566071,1398347039711,0.10295067,0.12210429,9.396045
1566081051000,1566081,1398347039721,0.11731588,0.1448492,9.394848
1566091030000,1566091,1398347039731,0.088585466,0.1352724,9.384073
1566101040000,1566101,1398347039741,0.09816227,0.1376666,9.385271
1566111049000,1566111,1398347039751,0.10055647,0.12569559,9.385271
1566121029000,1566121,1398347039761,0.10654198,0.12090719,9.398438
1566131069000,1566131,1398347039771,0.090979666,0.130484,9.405622
1566141048000,1566141,1398347039781,0.08738836,0.12449849,9.403227
1566151027000,1566151,1398347039791,0.088585466,0.12569559,9.394848
1566161403000,1566161,1398347039802,0.09935937,0.11252748,9.412804
1566170986000,1566171,1398347039811,0.10295067,0.12449849,9.400833
1566181148000,1566181,1398347039821,0.089782566,0.1316811,9.404425
1566191036000,1566191,1398347039831,0.11851298,0.1340753,9.403227
1566201076000,1566201,1398347039841,0.11133038,0.1340753,9.419987
1566211147000,1566212,1398347039852,0.11133038,0.1340753,9.419987
1566221035000,1566221,1398347039861,0.10534488,0.15682021,9.411607
1566231105000,1566231,1398347039871,0.089782566,0.12808979,9.412804
1566241054000,1566241,1398347039881,0.089782566,0.12210429,9.412804
1566251064000,1566251,1398347039891,0.094570965,0.12090719,9.425972
1566261043000,1566262,1398347039902,0.08379706,0.11252748,9.39365
1566270992000,1566271,1398347039911,0.08499416,0.11133038,9.417592
1566282131000,1566284,1398347039924,0.09696517,0.108936176,9.400833
1566291103000,1566291,1398347039931,0.10295067,0.10295067,9.40203
1566302364000,1566302,1398347039943,0.08738836,0.11492168,9.387665
1566311062000,1566311,1398347039951,0.08259996,0.10055647,9.386468
1566321071000,1566321,1398347039961,0.090979666,0.12928689,9.409213
1566331020000,1566331,1398347039971,0.10414778,0.1400608,9.39365
1566341060000,1566341,1398347039982,0.10414778,0.1400608,9.39365
1566351040000,1566351,1398347039991,0.108936176,0.11611878,9.406818
1566361141000,1566361,1398347040001,0.08619126,0.1316811,9.396045
1566371059000,1566371,1398347040012,0.093373865,0.1328782,9.40203
1566381130000,1566381,1398347040022,0.089782566,0.11851298,9.386468
1566391048000,1566391,1398347040031,0.092176765,0.110133275,9.398438
1566401058000,1566401,1398347040041,0.08738836,0.12689269,9.400833
1566411037000,1566411,1398347040051,0.08619126,0.11731588,9.39365
1566421077000,1566421,1398347040061,0.092176765,0.12689269,9.388862
1566431026000,1566431,1398347040071,0.07062895,0.11971009,9.386468
1566441066000,1566441,1398347040081,0.09816227,0.12928689,9.387665
1566451015000,1566451,1398347040091,0.088585466,0.1376666,9.380483
1566461025000,1566461,1398347040101,0.095768064,0.1448492,9.390059
1566471096000,1566471,1398347040112,0.095768064,0.1448492,9.390059
1566481105000,1566481,1398347040121,0.08259996,0.12090719,9.388862
1566496547000,1566497,1398347040137,0.10654198,0.1400608,9.397242
1566501033000,1566501,1398347040141,0.10654198,0.1400608,9.397242
1566512355000,1566513,1398347040153,0.10175357,0.1352724,9.414001
1566521145000,1566524,1398347040164,0.088585466,0.1364695,9.411607
1566532070000,1566545,1398347040185,0.08140286,0.12090719,9.388862
1566541042000,1566545,1398347040185,0.07182605,0.11372458,9.40203
1566551235000,1566561,1398347040201,0.08140286,0.12330139,9.399636
1566561153000,1566564,1398347040203,0.079008654,0.11133038,9.40203
1566574087000,1566579,1398347040219,0.094570965,0.10534488,9.394848
1566583357000,1566593,1398347040233,0.089782566,0.11611878,9.392453
1566591011000,1566593,1398347040233,0.08140286,0.1328782,9.403227
1566601104000,1566604,1398347040244,0.08140286,0.1328782,9.403227
1566611045000,1566611,1398347040251,0.08259996,0.14604631,9.408015
1566621047000,1566621,1398347040261,0.088585466,0.1328782,9.415198
1566631081000,1566631,1398347040271,0.08499416,0.14844051,9.387665
1566641084000,1566641,1398347040281,0.089782566,0.12808979,9.385271
1566651057000,1566652,1398347040291,0.08020575,0.1400608,9.385271
1566661031000,1566661,1398347040301,0.08379706,0.12449849,9.378088
1566671064000,1566671,1398347040311,0.08738836,0.12449849,9.40203
1566681067000,1566681,1398347040321,0.079008654,0.10654198,9.411607
1566691009000,1566691,1398347040331,0.074220255,0.1400608,9.40203
1566701042000,1566701,1398347040341,0.093373865,0.12808979,9.408015
1566710984000,1566711,1398347040351,0.089782566,0.12330139,9.423578
1566721048000,1566721,1398347040361,0.076614454,0.12210429,9.42238
1566730991000,1566731,1398347040371,0.08379706,0.11971009,9.425972
1566741025000,1566741,1398347040381,0.08379706,0.11971009,9.425972
1566751029000,1566751,1398347040391,0.09696517,0.1364695,9.419987
1566761003000,1566761,1398347040401,0.089782566,0.1376666,9.411607
1566771007000,1566771,1398347040411,0.09816227,0.142455,9.404425
1566781072000,1566781,1398347040421,0.08499416,0.12808979,9.409213
1566791046000,1566791,1398347040431,0.089782566,0.12569559,9.388862
1566801143000,1566801,1398347040441,0.10295067,0.11731588,9.405622
1566811178000,1566811,1398347040451,0.088585466,0.12569559,9.396045
1566821244000,1566824,1398347040463,0.09816227,0.1352724,9.396045
1566831036000,1566832,1398347040472,0.09816227,0.1328782,9.392453
1566841072000,1566841,1398347040481,0.094570965,0.11731588,9.379285
1566851230000,1566851,1398347040491,0.092176765,0.12330139,9.390059
1566861144000,1566861,1398347040501,0.090979666,0.11611878,9.40203
1566871181000,1566871,1398347040511,0.090979666,0.11611878,9.40203
1566881065000,1566883,1398347040523,0.11252748,0.12808979,9.398438
1566891101000,1566891,1398347040531,0.092176765,0.1328782,9.375694
1566901046000,1566901,1398347040541,0.08259996,0.12330139,9.375694
1566911022000,1566911,1398347040551,0.08738836,0.11611878,9.385271
1566921059000,1566921,1398347040561,0.08259996,0.11611878,9.424775
1566931035000,1566931,1398347040571,0.08499416,0.1316811,9.412804
1566941042000,1566941,1398347040581,0.08738836,0.11731588,9.405622
1566951018000,1566951,1398347040591,0.09816227,0.12569559,9.387665
1566961025000,1566961,1398347040601,0.076614454,0.1436521,9.394848
1566971062000,1566971,1398347040611,0.088585466,0.1340753,9.386468
1566981069000,1566981,1398347040621,0.090979666,0.10295067,9.399636
1566991046000,1566991,1398347040631,0.10295067,0.12210429,9.403227
1567001083000,1567001,1398347040641,0.09696517,0.1412579,9.399636
1567011152000,1567011,1398347040651,0.09696517,0.1412579,9.399636
1567021159000,1567021,1398347040661,0.10295067,0.1376666,9.384073
1567031136000,1567031,1398347040671,0.095768064,0.12689269,9.369708
1567041052000,1567041,1398347040681,0.088585466,0.12808979,9.386468
1567051059000,1567051,1398347040691,0.08140286,0.1388637,9.405622
1567061067000,1567061,1398347040701,0.075417355,0.1364695,9.392453
1567071166000,1567071,1398347040711,0.090979666,0.11731588,9.419987
1567081113000,1567081,1398347040721,0.079008654,0.12330139,9.411607
1567091029000,1567091,1398347040731,0.079008654,0.1328782,9.403227
1567101068000,1567101,1398347040741,0.08140286,0.1388637,9.412804
1567111076000,1567111,1398347040751,0.09816227,0.1340753,9.405622
1567121114000,1567121,1398347040761,0.08140286,0.12689269,9.397242
1567131000000,1567131,1398347040771,0.074220255,0.1352724,9.406818
1567141100000,1567141,1398347040781,0.074220255,0.1352724,9.406818
1567151047000,1567151,1398347040791,0.12808979,0.1400608,9.412804
1567161116000,1567161,1398347040801,0.107739076,0.12928689,9.412804
1567171033000,1567171,1398347040811,0.088585466,0.1316811,9.403227
1567181163000,1567182,1398347040822,0.094570965,0.1376666,9.412804
1567191019000,1567191,1398347040831,0.07182605,0.12449849,9.409213
1567201058000,1567201,1398347040841,0.08259996,0.1316811,9.399636
1567211003000,1567211,1398347040851,0.077811554,0.10534488,9.442732
1567221099000,1567221,1398347040861,0.076614454,0.108936176,9.379285
1567231042000,1567231,1398347040871,0.090979666,0.11372458,9.404425
1567241168000,1567241,1398347040881,0.08619126,0.12090719,9.408015
1567251020000,1567251,1398347040891,0.095768064,0.11492168,9.408015
1567261208000,1567261,1398347040901,0.10295067,0.1328782,9.403227
1567271030000,1567271,1398347040911,0.10295067,0.1328782,9.403227
1567281095000,1567281,1398347040921,0.093373865,0.12449849,9.3733
1567291131000,1567291,1398347040931,0.06823475,0.11851298,9.385271
1567301044000,1567301,1398347040941,0.10414778,0.12928689,9.405622
1567311141000,1567311,1398347040951,0.076614454,0.1316811,9.412804
1567321054000,1567321,1398347040961,0.08738836,0.12808979,9.409213
1567331059000,1567331,1398347040971,0.08619126,0.11731588,9.419987
1567341065000,1567341,1398347040981,0.08499416,0.1316811,9.425972
1567351039000,1567351,1398347040991,0.089782566,0.11372458,9.404425
1567361136000,1567361,1398347041001,0.094570965,0.11133038,9.399636
1567371050000,1567371,1398347041011,0.08140286,0.1316811,9.414001
1567381025000,1567381,1398347041021,0.08140286,0.12449849,9.403227
1567391000000,1567391,1398347041031,0.08259996,0.11851298,9.416395
1567401067000,1567401,1398347041041,0.08259996,0.11851298,9.416395
1567411012000,1567411,1398347041051,0.088585466,0.12330139,9.409213
1567421017000,1567421,1398347041061,0.095768064,0.11372458,9.415198
1567430993000,1567431,1398347041071,0.10534488,0.11851298,9.397242
1567441029000,1567441,1398347041081,0.092176765,0.1376666,9.404425
1567451035000,1567451,1398347041091,0.09696517,0.12569559,9.398438
1567461071000,1567461,1398347041101,0.089782566,0.12210429,9.415198
1567470986000,1567471,1398347041111,0.08619126,0.12808979,9.40203
1567481053000,1567481,1398347041121,0.08738836,0.1316811,9.425972
1567490998000,1567491,1398347041131,0.088585466,0.11971009,9.414001
1567501066000,1567501,1398347041141,0.075417355,0.11971009,9.397242
1567511011000,1567511,1398347041151,0.090979666,0.11971009,9.387665
1567521322000,1567522,1398347041161,0.09935937,0.12928689,9.414001
1567531268000,1567532,1398347041171,0.11611878,0.11971009,9.403227
1567541030000,1567541,1398347041181,0.11611878,0.11971009,9.403227
1567551097000,1567553,1398347041192,0.094570965,0.11971009,9.403227
1567561043000,1567561,1398347041201,0.074220255,0.12090719,9.415198
1567571019000,1567571,1398347041211,0.08020575,0.12689269,9.403227
1567581087000,1567586,1398347041226,0.09935937,0.10534488,9.405622
1567590971000,1567591,1398347041231,0.089782566,0.12330139,9.408015
1567601039000,1567603,1398347041243,0.08259996,0.108936176,9.391256
1567611015000,1567611,1398347041251,0.093373865,0.12330139,9.41041
