TIMESTAMP,U10,V10,U100,V100,TARGETVAR
20120115 19:00,-2.079829879,-1.850312672,-4.956014323,-5.669658712,0.20496194
20120115 20:00,-2.075238767,-2.5825002,-4.587038174,-6.643283016,0.14256179
20120115 21:00,-2.374913185,-3.594695086,-4.138354731,-6.911423197,0.22159571
20120115 22:00,-2.409555213,-4.471417157,-3.54503686,-6.936719441,0.24687529
20120115 23:00,-1.870308211,-5.261146649,-2.605968807,-7.629836512,0.14735457
20120116 0:00,-1.115278933,-5.568792275,-1.497984633,-7.88560964,0.32299595
20120116 1:00,-0.44565309,-6.499931551,-0.557082293,-9.215768127,0.36002255
20120116 2:00,0.047525073,-6.800726727,0.138639166,-9.642078268,0.45841555
20120116 3:00,0.248709654,-6.745445451,0.431308937,-9.602132157,0.41105158
20120116 4:00,0.477488131,-6.620791595,0.739116799,-9.440383148,0.24321022
20120116 5:00,0.385675716,-6.678782737,0.582689853,-9.673511274,0.3995865
20120116 6:00,0.063579703,-6.488550112,0.217483393,-9.517001099,0.64223286
20120116 7:00,0.117764079,-5.777481155,0.278666513,-8.942039035,0.6747486
20120116 8:00,-0.691991318,-4.225269652,-1.090700021,-7.858255188,0.39122262
20120116 9:00,-1.416456493,-3.365700014,-2.793735324,-7.546544547,0.18212574
20120116 10:00,-1.681859594,-3.159208191,-3.49387206,-7.632985313,0.04181057
20120116 11:00,-1.708450075,-3.268686795,-3.604884731,-7.949934789,0
20120116 12:00,-1.592555715,-3.527750028,-3.34186039,-8.352670176,0.02640436
20120116 13:00,-1.615634246,-3.805782326,-3.276892747,-8.649974022,0.1543088
20120116 14:00,-1.424985515,-4.121752754,-2.792473816,-9.027170092,0.24048491
20120116 15:00,-1.657777649,-4.529316668,-3.157680276,-9.431215188,0.27431632
20120116 16:00,-1.550914019,-4.96126938,-2.848610906,-9.86996756,0.36180809
20120116 17:00,-1.448064046,-4.984032259,-2.612078225,-9.86538358,0.34414058
20120116 18:00,-1.447562339,-4.945010182,-2.56161792,-9.759297186,0.81665256
20120116 19:00,-1.474654527,-4.9710249,-2.581802042,-9.673511274,0.94605769
20120116 20:00,-1.409432593,-4.981322392,-2.45754354,-9.652555937,0.98111078
20120116 21:00,-1.457596482,-5.484815579,-2.323192977,-9.582486528,0.96814208
20120116 22:00,-1.537869632,-6.058765293,-2.246241012,-9.558256919,0.96908182
20120116 23:00,-1.159080707,-6.816443952,-1.590257043,-10.12405102,0.9451179
20120117 0:00,-0.736643257,-7.271701516,-0.951934182,-10.58113932,0.92735643
20120117 1:00,0.505111949,-7.685648615,0.831665709,-11.16163132,0.91363592
20120117 2:00,0.8289875,-7.498628671,1.304133892,-10.83470289,0.82633209
20120117 3:00,1.569152234,-7.074076698,2.287209254,-10.18410987,0.26604642
20120117 4:00,1.923832329,-6.399886496,2.855878789,-9.291992354,0.5400808
20120117 5:00,1.616642573,-5.514046491,2.625337086,-8.559803221,0.70529084
20120117 6:00,2.222893109,-5.459777311,3.312408285,-8.068594613,0.66535099
20120117 7:00,1.825856766,-4.47541787,3.128544162,-7.585001642,0.2043041
20120117 8:00,1.24869941,-3.017664195,2.597444386,-6.381186969,0.01221102
20120117 9:00,2.35338458,-1.949813708,5.688410927,-4.873290776,0.00100731
20120117 10:00,2.61864593,1.10428878,6.146078901,2.685229279,0
20120117 11:00,0.596669898,1.941286523,2.121560771,3.632288179,0.0414376
20120117 12:00,0.874766475,0.055223778,2.163115201,0.873251567,0.06042665
20120117 13:00,2.306322082,0.304444552,5.822182039,1.288847776,0.05225073
20120117 14:00,1.455774399,1.146451758,3.688105876,2.991486695,0.15684616
20120117 15:00,1.140455666,0.837534885,2.480181198,2.214147713,0.25091626
20120117 16:00,0.723310801,1.23912682,1.774325119,2.693932865,0.26717413
20120117 17:00,0.373336955,1.259164671,1.212486449,2.270177044,0.29188986
20120117 18:00,0.828131818,1.410700921,1.937696647,3.514789775,0.27675969
20120117 19:00,0.543617628,1.4090311,1.160116482,3.328750634,0.13297622
20120117 20:00,0.434946043,1.403604182,0.827111799,3.242802727,0.24161263
20120117 21:00,0.413126158,2.225156081,0.57152359,3.187317369,0.2192463
20120117 22:00,0.350661388,2.535742775,0.476460715,3.425034049,0.18137393
20120117 23:00,0.437085248,2.69729795,0.587462275,3.563203469,0.13664129
20120118 0:00,0.61207217,2.946518725,0.802634532,3.85150974,0.12263885
20120118 1:00,-0.049227723,3.966998296,-0.094144837,5.237510553,0.34385865
20120118 2:00,0.001309157,3.823806744,-0.030318737,4.999726089,0.45569025
20120118 3:00,0.13457678,3.802166863,0.167493453,4.967750183,0.44056009
20120118 4:00,0.456889768,3.842684087,0.601608382,5.038097176,0.41377689
20120118 5:00,0.679626386,4.133210997,0.884197224,5.464248796,0.60201108
20120118 6:00,0.535877039,4.457809209,0.682487257,5.959584648,0.5810544
20120118 7:00,-0.052971196,4.694466629,-0.125814277,6.374108666,0.4617987
20120118 8:00,-0.84658738,4.697229167,-1.258605757,6.565964102,0.40033831
20120118 9:00,-1.367678761,4.039745129,-2.235973375,6.34213276,0.30391879
20120118 10:00,-1.494208134,3.276824224,-2.926854372,6.117138658,0.19631613
20120118 11:00,-1.55747282,3.125805482,-3.107126565,5.91365562,0.11314726
20120118 12:00,-1.552606306,2.997347466,-3.100305455,5.696219459,0.10901231
20120118 13:00,-1.695606958,2.790157118,-3.39263874,5.355530715,0.1078846
20120118 14:00,-1.823259372,2.578362539,-3.719077576,5.045073737,0.09153275
20120118 15:00,-1.917220534,2.364726269,-3.959765314,4.750314022,0.06211822
20120118 16:00,-1.968880455,1.991783642,-4.210684717,4.185793936,0.02546753
20120118 17:00,-1.993213027,1.623905669,-4.481093006,3.574763442,0.04163142
20120118 18:00,-2.078564201,1.482555809,-4.759296849,3.281747867,0.03946997
20120118 19:00,-2.134341943,1.456311698,-4.870383498,3.175936687,0.05779532
20120118 20:00,-2.247020467,1.456311698,-4.856741278,3.016638537,0.06587727
20120118 21:00,-3.060477056,1.862865204,-4.589256322,2.692809817,0.08814961
20120118 22:00,-3.100906559,1.953568534,-4.359774693,2.665484952,0.08185321
20120118 23:00,-2.767363154,1.971525031,-3.794597008,2.609091081,0.21341979
20120119 0:00,-2.314402973,2.044732287,-3.133923783,2.638160086,0.16295461
20120119 1:00,-2.092916487,2.414901731,-2.824958166,3.117172996,0.12489427
20120119 2:00,-1.579270633,2.5645178,-2.1192039,3.294365616,0.24847288
20120119 3:00,-1.236958798,2.792334925,-1.660347166,3.592901029,0.58622309
20120119 4:00,-1.028579586,3.235689669,-1.388294036,4.197606003,0.56940136
20120119 5:00,-1.011838008,3.788267376,-1.403666901,4.96865507,0.60041348
20120119 6:00,-1.140427574,4.303360279,-1.63006728,5.706756757,0.39911661
20120119 7:00,-1.301431683,4.723771739,-1.898859499,6.389008615,0.49609998
20120119 8:00,-1.529758307,4.654295594,-2.250106176,6.493074122,0.39498167
20120119 9:00,-1.762359377,3.852896347,-2.841728565,5.941406395,0.53566393
20120119 10:00,-1.692543436,2.993007881,-3.398878467,5.643674577,0.36942016
20120119 11:00,-1.712134644,2.803644995,-3.553538808,5.382104518,0.27638379
20120119 12:00,-1.720683535,2.537373632,-3.733354747,4.963029908,0.28803683
20120119 13:00,-1.712490848,2.385495549,-3.852145069,4.799900194,0.28822478
20120119 14:00,-1.849985508,2.274980008,-4.103701045,4.650431589,0.24123672
20120119 15:00,-2.05836472,2.126656518,-4.485693453,4.342654838,0.19077154
20120119 16:00,-2.230054943,1.959590627,-4.808989467,3.985858813,0.20035711
20120119 17:00,-2.298089865,1.900455118,-4.875139371,3.816702139,0.11164364
20120119 18:00,-2.440927582,1.990935678,-4.902158347,3.837997397,0.09848698
20120119 19:00,-3.018333913,2.356412512,-5.187720964,3.943670094,0.09247251
20120119 20:00,-2.999098909,2.199040966,-5.189584341,3.719467186,0.12433042
20120119 21:00,-3.300803512,2.515399782,-4.857437284,3.61821426,0.18823419
20120119 22:00,-3.104891432,2.457879997,-4.36364222,3.386377204,0.1645522
20120119 23:00,-2.896156016,2.431705264,-3.983047345,3.259409249,0.2877549
20120120 0:00,-2.660705316,2.567749249,-3.635061578,3.387582596,0.33323935
20120120 1:00,-1.812916043,3.025801988,-2.452145209,3.965667895,0.3629358
20120120 2:00,-1.513829705,3.045966338,-2.045992467,3.967913385,0.38840334
20120120 3:00,-1.272379796,3.008326219,-1.726617725,3.901895989,0.37205149
20120120 4:00,-1.057099942,3.11620549,-1.448848874,4.037523564,0.43041067
20120120 5:00,-0.916903221,3.495295268,-1.282425312,4.567010023,0.48454092
20120120 6:00,-0.926561217,3.8871558,-1.332748627,5.129280632,0.49262286
20120120 7:00,-0.987936226,4.32438612,-1.452415093,5.807418506,0.54196033
20120120 8:00,-1.207266208,4.691377287,-1.824886877,6.527771585,0.55652663
20120120 9:00,-1.258360124,4.483684484,-2.086013371,6.807110497,0.43229019
20120120 10:00,-1.100093603,4.017888002,-2.101466988,6.963845675,0.55314348
20120120 11:00,-1.347774477,3.877073625,-2.503261018,6.763997096,0.53923502
20120120 12:00,-1.805750433,3.638126079,-3.381739681,6.486005478,0.55051216
20120120 13:00,-2.232571562,3.555116172,-4.12985322,6.284809605,0.57353631
20120120 14:00,-2.26528413,3.253995214,-4.34977007,5.960111802,0.58199416
20120120 15:00,-2.143468757,2.965308939,-4.240406015,5.601731654,0.53284464
20120120 16:00,-2.388345697,3.17535425,-4.446057989,5.653377916,0.44817215
20120120 17:00,-2.801458702,3.170313162,-4.94493243,5.463409491,0.51170002
20120120 18:00,-2.936359102,3.09469685,-5.153754377,5.243800604,0.60088336
20120120 19:00,-3.124534257,3.188125005,-5.345933967,5.308919804,0.48961563
20120120 20:00,-3.429540013,3.306422524,-5.604682982,5.278381144,0.6302979
20120120 21:00,-4.075068027,3.755415381,-6.098406218,5.501133717,0.64195093
20120120 22:00,-4.286609302,3.770538643,-6.175278054,5.353380499,0.88807442
20120120 23:00,-4.23645003,3.592756292,-5.987853423,5.019251639,0.91965038
20120121 0:00,-4.242369447,3.379350256,-5.91296282,4.658626001,0.87332015
20120121 1:00,-4.013469687,3.835420457,-5.560900439,5.222226584,0.66422327
20120121 2:00,-4.02253026,3.689162676,-5.557599366,4.968328135,0.74645238
20120121 3:00,-4.077864472,3.47317319,-5.624858726,4.651512846,0.72493185
20120121 4:00,-4.018647157,3.416672629,-5.547696148,4.57030104,0.60107131
20120121 5:00,-4.079482431,3.454935667,-5.666534771,4.649281753,0.74410298
20120121 6:00,-4.207624817,3.568294387,-5.901736213,4.866144049,0.85809603
20120121 7:00,-4.500475472,3.628013335,-6.422893092,5.072743314,0.90188891
20120121 8:00,-4.951238966,3.272918037,-7.335227107,4.792964179,0.89690817
20120121 9:00,-4.732814445,2.481194987,-7.82461116,4.031268831,0.90912506
20120121 10:00,-4.516007883,2.07853909,-8.265717022,3.678309826,0.91833472
20120121 11:00,-4.563899481,2.082830272,-8.366399744,3.635919048,0.81768629
20120121 12:00,-4.821155029,2.056725583,-8.690730154,3.532842525,0.64928107
20120121 13:00,-4.826008907,1.905819021,-8.510821682,3.192823863,0.62653884
20120121 14:00,-4.663565782,1.617594641,-8.234769464,2.681903433,0.49948312
20120121 15:00,-4.482030735,1.398744367,-7.905487445,2.266473808,0.3602105
20120121 16:00,-4.125756071,1.068680963,-7.624896251,1.795713063,0.55173385
20120121 17:00,-3.868824115,0.753279098,-7.470983728,1.141110206,0.62240389
20120121 18:00,-3.476954344,0.422142899,-7.08847191,0.409311512,0.42430221
20120121 19:00,-3.13103462,0.132130526,-6.828512421,-0.404591426,0.37176956
20120121 20:00,-3.076671183,-0.161457832,-6.73897082,-1.23054227,0.28418381
20120121 21:00,-3.812195535,-0.701431547,-6.618894294,-2.209099914,0.22300535
20120121 22:00,-4.033532384,-1.822502804,-5.779183883,-3.005600323,0.11042195
20120121 23:00,-3.867853339,-2.70505587,-5.324048461,-3.980141999,0.03843624
20120122 0:00,-3.401881027,-2.94858044,-4.586671308,-4.169338734,0.03552298
20120122 1:00,-2.068646982,-3.873872324,-2.729699211,-5.34147163,0
20120122 2:00,-1.367002078,-3.455503608,-1.75705248,-4.67964132,0
20120122 3:00,-1.284509736,-2.906055085,-1.626386901,-3.917635302,0.06606522
20120122 4:00,-1.830676508,-3.143085412,-2.395303574,-4.250017465,0.18231369
20120122 5:00,-1.836809767,-2.547792914,-2.409220618,-3.51399845,0.31857907
20120122 6:00,-1.940155192,-1.823458117,-2.573905637,-2.548287853,0.43050465
20120122 7:00,-2.3501636,-1.926691956,-3.124402038,-2.749896706,0.45766375
20120122 8:00,-2.217378528,-1.560279745,-3.617683926,-2.682414324,0.28625129
20120122 9:00,-1.359642167,-0.981287326,-3.301457763,-2.672773984,0.2830561
20120122 10:00,-2.175059037,-0.930349577,-3.148756865,-2.194110138,0.19894746
20120122 11:00,-2.143472749,0.189941325,-4.096662185,-0.358254054,0.13213044
20120122 12:00,-2.243138219,0.817494398,-5.774825723,1.415568537,0.13579551
20120122 13:00,-2.458722295,0.589293281,-6.176873656,0.858105388,0.17441969
20120122 14:00,-2.271657876,0.189262155,-5.848663372,-0.31466295,0.15694013
20120122 15:00,-2.024487512,-0.059653647,-5.118791739,-1.386836435,0.32966826
20120122 16:00,-1.971128153,-0.286496424,-4.645998833,-2.19830159,0.28211634
20120122 17:00,-1.947821767,-0.579897861,-4.490205258,-2.835821477,0.29217178
20120122 18:00,-1.910715546,-0.939518372,-4.51494667,-3.584833993,0.28878864
20120122 19:00,-2.049020551,-1.428860351,-4.97536887,-4.51198323,0.32271403
20120122 20:00,-1.964074905,-2.252693552,-4.469329693,-5.869594613,0.44986373
20120122 21:00,-2.249271478,-3.398113744,-3.928111321,-6.331073505,0.39723709
20120122 22:00,-2.32041729,-4.140446546,-3.376068581,-6.173474901,0.62569306
20120122 23:00,-1.807063458,-4.139088206,-2.500067988,-5.843188464,0.7011559
20120123 0:00,-1.350135614,-4.048419012,-1.809627979,-5.562780309,0.58415562
20120123 1:00,-0.737398447,-4.168764395,-0.989377062,-5.643516846,0.41001784
20120123 2:00,-0.979070154,-3.439544233,-1.317059949,-4.567155959,0.29931397
20120123 3:00,-1.443538748,-2.638120312,-1.914191529,-3.454100951,0.19547035
20120123 4:00,-1.992018794,-1.88168198,-2.606531395,-2.46433819,0.1688751
20120123 5:00,-2.418737749,-1.290820854,-3.149588366,-1.722138432,0.11633951
20120123 6:00,-2.638573881,-0.930180089,-3.455548975,-1.283276743,0.10017855
20120123 7:00,-2.713332969,-0.740030923,-3.61315104,-1.046477348,0.10309181
20120123 8:00,-2.370625465,-0.677277918,-3.734703367,-1.150199397,0.10224603
20120123 9:00,-1.582324185,-0.479190119,-3.834533414,-1.373788909,0.07950381
20120123 10:00,-2.275881273,-0.918083125,-3.976421491,-1.937899865,0.11126774
20120123 11:00,-2.062706843,-1.526711668,-3.411642241,-2.718261508,0.15318109
20120123 12:00,-1.466484607,-2.102451588,-2.412417414,-3.671330148,0.22375716
20120123 13:00,-0.870632466,-2.312258322,-1.326765648,-4.671367263,0.29029226
20120123 14:00,-0.646725295,-2.312258322,-0.8937066,-5.428244669,0.208627
20120123 15:00,-0.689656257,-2.225311387,-0.953327323,-5.574531898,0.07311343
20120123 16:00,-0.75738355,-2.205275789,-1.015258926,-5.515332049,0.05882906
20120123 17:00,-0.927627019,-2.217372754,-1.110005036,-5.291253283,0.16098111
20120123 18:00,-1.118965874,-2.169740955,-1.318446478,-5.067663771,0.3082417
20120123 19:00,-1.245538192,-2.18221595,-1.411806059,-4.802976844,0.40334554
20120123 20:00,-1.124517291,-2.128157638,-1.056392603,-4.430164573,0.35607555
20120123 21:00,-0.773297613,-1.727067648,-0.722701426,-4.155692547,0.38135512
20120123 22:00,-0.523483827,-1.740676734,-0.648753243,-3.503026446,0.2039282
20120123 23:00,0.149347969,-1.876767588,0.278372105,-2.517177724,0.13720515
20120124 0:00,0.8669612,-1.160778482,1.148649787,-1.475064683,0.06926041
20120124 1:00,0.337983426,-1.095664801,0.43317221,-1.374532413,0.09867493
20120124 2:00,-0.102807474,-0.198707686,-0.129150126,-0.254484772,0.0873978
20120124 3:00,-0.634026112,0.446287013,-0.819410519,0.544952711,0.0771544
20120124 4:00,-1.072334682,0.953847666,-1.385190641,1.186173026,0.26050183
20120124 5:00,-1.409931574,1.100371265,-1.830812723,1.388004311,0.60125927
20120124 6:00,-1.447875763,1.376330101,-1.895213974,1.780067383,0.30927544
20120124 7:00,-1.301063669,2.322007222,-1.952267432,3.347855692,0.24847288
20120124 8:00,-1.251771686,4.200636088,-2.220245793,6.875959362,0.20937881
20120124 9:00,-1.46347898,4.580215832,-2.623942228,7.743601901,0.22187764
20120124 10:00,-1.326596207,3.329856886,-2.745396937,6.405483675,0.36209002
20120124 11:00,-1.350001033,2.472893806,-3.19793459,5.406998786,0.38389249
20120124 12:00,-1.486529188,2.101676451,-3.864422709,4.748611213,0.47194811
20120124 13:00,-1.385462892,1.851531946,-3.852752683,4.22709773,0.48397707
20120124 14:00,-1.362412684,1.531216089,-3.921476166,3.596548955,0.48613851
20120124 15:00,-1.421279369,1.235623817,-4.100848779,2.908002683,0.50530964
20120124 16:00,-1.371278149,1.174542019,-4.001005229,2.653741661,0.40926604
20120124 17:00,-1.328723918,1.324337857,-3.81125926,3.037453094,0.33981768
20120124 18:00,-1.402484584,1.259256656,-3.843675997,2.947440981,0.36979606
20120124 19:00,-1.505678592,1.115278132,-3.890788322,2.526147171,0.38718165
20120124 20:00,-1.587595485,1.059650066,-3.986741864,2.25703879,0.37374306
20120124 21:00,-1.942568687,2.066772567,-3.129211107,2.942801181,0.33446104
20120124 22:00,-2.237611349,2.267469902,-3.166382299,3.081531191,0.41941546
20120124 23:00,-2.386196536,1.63047401,-3.284811446,2.084438242,0.43454561
20120125 0:00,-2.051436593,1.993328976,-2.816281536,2.489492753,0.63941357
20120125 1:00,-2.064861034,3.251647974,-2.810392859,4.252753696,0.62503522
20120125 2:00,-1.952733619,3.086589149,-2.643841829,4.005046502,0.460577
20120125 3:00,-1.733558997,3.313073976,-2.360659695,4.300026062,0.52955548
20120125 4:00,-1.487531855,4.044156444,-2.053425234,5.315436468,0.64580396
20120125 5:00,-1.432012455,4.694593734,-2.031188175,6.238193038,0.77530305
20120125 6:00,-1.389919316,5.241398199,-2.007589664,7.080586587,0.71863545
20120125 7:00,-1.574621109,5.627289151,-2.29939433,7.780217594,0.80904049
20120125 8:00,-2.038008514,4.941051432,-2.996004225,6.984150962,0.75960905
20120125 9:00,-1.954185107,4.280439284,-3.161193803,6.505754626,0.75190299
20120125 10:00,-1.75133972,4.424017851,-3.092213539,7.379347936,0.75434638
20120125 11:00,-2.085907603,4.245769393,-3.590505178,7.05505951,0.53152899
20120125 12:00,-2.398703174,3.492076126,-4.256255481,5.98859495,0.40917206
20120125 13:00,-2.351166956,3.480770727,-4.343388445,6.145066479,0.31970679
20120125 14:00,-2.433538875,3.485292887,-4.573020111,6.381428305,0.22074992
20120125 15:00,-2.4861553,3.136709751,-4.656522535,5.705906205,0.19819565
20120125 16:00,-2.412129434,3.234313029,-4.529907446,5.958813359,0.26003195
20120125 17:00,-2.43245026,3.187584047,-4.554413593,5.943686202,0.28305609
20120125 18:00,-2.491235506,2.871786568,-4.741386411,5.483253365,0.29048021
20120125 19:00,-2.462568627,2.868394948,-4.742294046,5.502635034,0.27863922
