Index,Arrival_Time,Creation_Time,x,y,z
101273,1425047345145,1737838503000,-0.20470424,-0.7140707,9.375694
101274,1425047345155,1737848545000,-0.19752164,-0.7320272,9.368511
101275,1425047345165,1737858400000,-0.20649989,-0.7326257,9.350554
101276,1425047345175,1737868566000,-0.20350714,-0.7284359,9.350554
101277,1425047345185,1737878292000,-0.18255788,-0.7284359,9.361329
101278,1425047345195,1737888327000,-0.19093758,-0.7200562,9.350554
101279,1425047345205,1737898184000,-0.18136078,-0.7194576,9.372103
101280,1425047345215,1737908222000,-0.18315643,-0.7194576,9.3421755
101281,1425047345225,1737918079000,-0.19033903,-0.7320272,9.344569
101282,1425047345235,1737928251000,-0.17717093,-0.7314286,9.379285
101283,1425047345245,1737937984000,-0.16938977,-0.7104794,9.341577
101284,1425047345255,1737948019000,-0.17118542,-0.7128736,9.341577
101285,1425047345265,1737957881000,-0.18315643,-0.7433996,9.344569
101286,1425047345275,1737967919000,-0.18674773,-0.724246,9.348759
101287,1425047345285,1737977771000,-0.18674773,-0.7200562,9.381081
101288,1425047345295,1737987944000,-0.18136078,-0.7398083,9.366715
101289,1425047345304,1737997668000,-0.19632454,-0.7266402,9.358934
101290,1425047345315,1738007719000,-0.18914193,-0.7404069,9.346964
101291,1425047345324,1738017567000,-0.19572599,-0.74399817,9.345168
101292,1425047345334,1738027605000,-0.18914193,-0.7212533,9.359533
101293,1425047345344,1738037470000,-0.19393034,-0.7398083,9.354146
101294,1425047345354,1738047642000,-0.19093758,-0.7368156,9.329007
101295,1425047345364,1738057364000,-0.17896658,-0.7212533,9.333197
101296,1425047345375,1738067785000,-0.19033903,-0.7374141,9.357738
101297,1425047345384,1738077262000,-0.17597382,-0.7392098,9.390059
101298,1425047345394,1738087296000,-0.18734628,-0.7266402,9.376292
101299,1425047345404,1738097151000,-0.19273324,-0.7236475,9.325416
101300,1425047345414,1738107324000,-0.17657238,-0.7350199,9.361927
101301,1425047345424,1738117049000,-0.1921347,-0.7200562,9.31105
101302,1425047345434,1738127081000,-0.17896658,-0.7248446,9.361329
101303,1425047345444,1738136956000,-0.19812019,-0.7272388,9.379285
101304,1425047345454,1738146988000,-0.18794483,-0.7248446,9.3822775
101305,1425047345464,1738156847000,-0.18614918,-0.76195467,9.36073
101306,1425047345474,1738167016000,-0.18914193,-0.7128736,9.357139
101307,1425047345484,1738176737000,-0.18555063,-0.74878657,9.353547
101308,1425047345494,1738186775000,-0.18136078,-0.724246,9.389461
101309,1425047345504,1738196627000,-0.18674773,-0.729633,9.372103
101310,1425047345514,1738206663000,-0.18794483,-0.7445967,9.371504
101311,1425047345523,1738216525000,-0.19153613,-0.7134721,9.357139
101312,1425047345534,1738226696000,-0.17058687,-0.7368156,9.36073
101313,1425047345543,1738236476000,-0.15741876,-0.7098808,9.370307
101314,1425047345553,1738246516000,-0.17896658,-0.724246,9.356541
101315,1425047345563,1738256369000,-0.19752164,-0.7248446,9.357738
101316,1425047345573,1738266403000,-0.1945289,-0.7290344,9.384672
101317,1425047345583,1738276264000,-0.18555063,-0.7565677,9.341577
101318,1425047345593,1738286430000,-0.18734628,-0.7326257,9.315839
101319,1425047345603,1738296153000,-0.20111294,-0.7116765,9.312247
101320,1425047345613,1738306194000,-0.18854338,-0.7194576,9.357738
101321,1425047345623,1738316047000,-0.17597382,-0.7194576,9.372103
101322,1425047345633,1738326086000,-0.16938977,-0.7344214,9.378687
101323,1425047345643,1738336247000,-0.16579847,-0.7224504,9.312247
101324,1425047345653,1738346123000,-0.17178397,-0.7266402,9.349358
101325,1425047345663,1738355836000,-0.17896658,-0.7284359,9.358934
101326,1425047345673,1738365873000,-0.17896658,-0.729633,9.371504
101327,1425047345683,1738375803000,-0.17238252,-0.7350199,9.376292
101328,1425047345693,1738385807000,-0.17717093,-0.7140707,9.370307
101329,1425047345703,1738395793000,-0.19153613,-0.7326257,9.366715
101330,1425047345713,1738405803000,-0.18076223,-0.7116765,9.332
101331,1425047345722,1738415522000,-0.18136078,-0.7182605,9.382876
101332,1425047345733,1738425563000,-0.1945289,-0.712275,9.357738
101333,1425047345742,1738435427000,-0.18614918,-0.7338228,9.349358
101334,1425047345752,1738445458000,-0.18674773,-0.7314286,9.367912
101335,1425047345762,1738455312000,-0.18674773,-0.7433996,9.32781
101336,1425047345772,1738465481000,-0.18016368,-0.7386112,9.381081
101337,1425047345782,1738475230000,-0.16699557,-0.7314286,9.3661175
101338,1425047345792,1738485248000,-0.16938977,-0.7278373,9.368511
101339,1425047345802,1738495231000,-0.16938977,-0.7182605,9.346964
101340,1425047345812,1738505228000,-0.18914193,-0.7254431,9.363723
101341,1425047345822,1738514999000,-0.19692309,-0.717662,9.351752
101342,1425047345832,1738525231000,-0.19632454,-0.7266402,9.3738985
101343,1425047345842,1738534888000,-0.19572599,-0.7302315,9.343372
101344,1425047345852,1738544933000,-0.18136078,-0.7128736,9.387066
101345,1425047345862,1738554789000,-0.19752164,-0.7074866,9.374496
101346,1425047345872,1738564820000,-0.16699557,-0.7068881,9.394249
101347,1425047345882,1738574681000,-0.18195933,-0.7260417,9.358934
101348,1425047345892,1738584854000,-0.19512744,-0.7266402,9.372701
101349,1425047345902,1738594571000,-0.18974048,-0.7350199,9.351153
101350,1425047345912,1738604611000,-0.19393034,-0.7386112,9.351153
101351,1425047345921,1738614479000,-0.18375498,-0.7386112,9.365519
101352,1425047345931,1738624509000,-0.18555063,-0.7092823,9.361927
101353,1425047345941,1738634366000,-0.17178397,-0.7392098,9.361927
101354,1425047345952,1738644547000,-0.18734628,-0.7392098,9.372701
101355,1425047345961,1738654265000,-0.1945289,-0.7284359,9.372103
101356,1425047345971,1738664292000,-0.18136078,-0.7350199,9.3822775
101357,1425047345981,1738674156000,-0.17058687,-0.7086837,9.309255
101358,1425047345991,1738684212000,-0.17597382,-0.7158663,9.355942
101359,1425047346001,1738694052000,-0.16579847,-0.7164649,9.355343
101360,1425047346011,1738704217000,-0.18854338,-0.7356185,9.387665
101361,1425047346021,1738713947000,-0.18495208,-0.7278373,9.359533
101362,1425047346031,1738723988000,-0.18315643,-0.7314286,9.360131
101363,1425047346041,1738733838000,-0.17597382,-0.7380127,9.362526
101364,1425047346051,1738743886000,-0.18555063,-0.7200562,9.36911
101365,1425047346061,1738753741000,-0.17657238,-0.7272388,9.337985
101366,1425047346071,1738763906000,-0.19153613,-0.7308301,9.345168
101367,1425047346081,1738773631000,-0.18974048,-0.7266402,9.381081
101368,1425047346091,1738783666000,-0.19871874,-0.7433996,9.358934
101369,1425047346100,1738793520000,-0.2112883,-0.7320272,9.363723
101370,1425047346111,1738803559000,-0.17597382,-0.7314286,9.397242
101371,1425047346120,1738813416000,-0.20171149,-0.7308301,9.362526
101372,1425047346131,1738823582000,-0.18076223,-0.7386112,9.363723
101373,1425047346140,1738833307000,-0.17896658,-0.7392098,9.330803
101374,1425047346150,1738843354000,-0.16879122,-0.7218518,9.349358
101375,1425047346160,1738853213000,-0.18495208,-0.7224504,9.351153
101376,1425047346170,1738863248000,-0.19153613,-0.7254431,9.3343935
101377,1425047346180,1738873099000,-0.18136078,-0.7278373,9.347562
101378,1425047346190,1738883273000,-0.17956513,-0.7224504,9.349358
101379,1425047346200,1738892990000,-0.18136078,-0.7338228,9.320028
101380,1425047346210,1738903028000,-0.18375498,-0.7266402,9.337387
101381,1425047346220,1738912894000,-0.19153613,-0.74399817,9.391256
101382,1425047346230,1738922931000,-0.18734628,-0.7314286,9.333197
101383,1425047346240,1738932784000,-0.19572599,-0.7350199,9.371504
101384,1425047346250,1738942958000,-0.17537527,-0.729633,9.369708
101385,1425047346260,1738952690000,-0.19153613,-0.7224504,9.365519
101386,1425047346270,1738962725000,-0.207697,-0.7326257,9.379285
101387,1425047346280,1738972574000,-0.19153613,-0.7074866,9.35235
101388,1425047346290,1738982612000,-0.18315643,-0.7158663,9.366715
101389,1425047346299,1738992470000,-0.18375498,-0.7302315,9.336189
101390,1425047346310,1739002636000,-0.18914193,-0.7290344,9.361927
101391,1425047346319,1739012367000,-0.19153613,-0.7152678,9.361329
101392,1425047346329,1739022411000,-0.16639702,-0.7200562,9.3583355
101393,1425047346339,1739032263000,-0.18375498,-0.7158663,9.36911
101394,1425047346349,1739042298000,-0.19572599,-0.7236475,9.355942
101395,1425047346359,1739052166000,-0.18974048,-0.7218518,9.366715
101396,1425047346370,1739062719000,-0.19572599,-0.724246,9.377489
101397,1425047346379,1739072058000,-0.19572599,-0.7338228,9.376292
101398,1425047346389,1739082086000,-0.20171149,-0.7080852,9.337985
101399,1425047346399,1739091941000,-0.18555063,-0.7428011,9.398438
101400,1425047346409,1739101977000,-0.18495208,-0.7158663,9.388862
101401,1425047346419,1739111841000,-0.19033903,-0.712275,9.388862
101402,1425047346429,1739122008000,-0.1921347,-0.7044938,9.39365
101403,1425047346439,1739131732000,-0.18555063,-0.7015011,9.379285
101404,1425047346449,1739141772000,-0.18914193,-0.7128736,9.363124
101405,1425047346459,1739151632000,-0.19512744,-0.7422025,9.351153
101406,1425047346469,1739161674000,-0.18016368,-0.7200562,9.335591
101407,1425047346478,1739171517000,-0.18076223,-0.7044938,9.3583355
101408,1425047346489,1739181687000,-0.19033903,-0.7445967,9.348759
101409,1425047346498,1739191444000,-0.21308395,-0.6889315,9.328408
101410,1425047346508,1739201454000,-0.18315643,-0.7290344,9.352949
101411,1425047346518,1739211306000,-0.17776948,-0.7206547,9.361329
101412,1425047346528,1739221346000,-0.19632454,-0.7290344,9.341577
101413,1425047346538,1739231205000,-0.19871874,-0.717662,9.34397
101414,1425047346548,1739241386000,-0.17776948,-0.7128736,9.348161
101415,1425047346558,1739251099000,-0.17178397,-0.7200562,9.361329
101416,1425047346568,1739261140000,-0.18375498,-0.7044938,9.358934
101417,1425047346578,1739270999000,-0.18974048,-0.7224504,9.351752
101418,1425047346588,1739281037000,-0.20410569,-0.7212533,9.358934
101419,1425047346598,1739290909000,-0.18016368,-0.717662,9.34397
101420,1425047346608,1739301066000,-0.18195933,-0.7368156,9.329007
101421,1425047346618,1739310818000,-0.18674773,-0.7332243,9.368511
101422,1425047346628,1739320825000,-0.20051439,-0.7326257,9.371504
101423,1425047346638,1739330801000,-0.18555063,-0.7308301,9.36073
101424,1425047346648,1739340797000,-0.19093758,-0.7320272,9.369708
101425,1425047346658,1739350750000,-0.19692309,-0.7134721,9.376891
101426,1425047346668,1739360771000,-0.16819267,-0.7140707,9.391256
101427,1425047346677,1739370468000,-0.18136078,-0.7224504,9.36492
101428,1425047346687,1739380497000,-0.18614918,-0.7206547,9.321824
101429,1425047346697,1739390356000,-0.18375498,-0.736217,9.379285
101430,1425047346707,1739400396000,-0.17537527,-0.7356185,9.323022
101431,1425047346717,1739410252000,-0.18195933,-0.7206547,9.36911
101432,1425047346727,1739420430000,-0.18016368,-0.7308301,9.344569
101433,1425047346737,1739430198000,-0.1592144,-0.7338228,9.312846
101434,1425047346747,1739440195000,-0.19393034,-0.7344214,9.378687
101435,1425047346757,1739450192000,-0.18495208,-0.7356185,9.352949
101436,1425047346767,1739460198000,-0.17836803,-0.7230489,9.322423
101437,1425047346777,1739469934000,-0.18854338,-0.7218518,9.346365
101438,1425047346787,1739480221000,-0.16879122,-0.7212533,9.3822775
101439,1425047346797,1739489834000,-0.17776948,-0.7284359,9.403826
101440,1425047346807,1739499877000,-0.19991584,-0.7230489,9.348759
101441,1425047346817,1739509735000,-0.17836803,-0.7146692,9.361927
101442,1425047346827,1739519768000,-0.18674773,-0.705691,9.388264
101443,1425047346837,1739529631000,-0.18195933,-0.7146692,9.368511
101444,1425047346847,1739539791000,-0.19393034,-0.7062895,9.370906
101445,1425047346856,1739549525000,-0.18614918,-0.7026982,9.345168
101446,1425047346867,1739559560000,-0.18016368,-0.7284359,9.3499565
101447,1425047346876,1739569419000,-0.18016368,-0.7266402,9.355343
101448,1425047346886,1739579449000,-0.16938977,-0.7350199,9.349358
101449,1425047346896,1739589306000,-0.17537527,-0.7200562,9.368511
101450,1425047346906,1739599480000,-0.18375498,-0.7188591,9.354146
101451,1425047346916,1739609203000,-0.19812019,-0.7092823,9.355343
101452,1425047346926,1739619244000,-0.19093758,-0.7422025,9.357139
101453,1425047346936,1739629105000,-0.1945289,-0.7272388,9.32781
101454,1425047346946,1739639129000,-0.18255788,-0.7074866,9.353547
101455,1425047346956,1739648996000,-0.18076223,-0.7230489,9.351153
101456,1425047346966,1739659172000,-0.18734628,-0.7284359,9.366715
101457,1425047346976,1739668892000,-0.19871874,-0.736217,9.339781
101458,1425047346986,1739678937000,-0.17896658,-0.7344214,9.336788
101459,1425047346996,1739688794000,-0.19093758,-0.7314286,9.351752
101460,1425047347006,1739698824000,-0.17956513,-0.7164649,9.357738
101461,1425047347016,1739708681000,-0.19991584,-0.7110779,9.360131
101462,1425047347026,1739718851000,-0.16879122,-0.7284359,9.368511
101463,1425047347036,1739728573000,-0.17896658,-0.7152678,9.36492
101464,1425047347046,1739738610000,-0.18854338,-0.7140707,9.306861
101465,1425047347055,1739748477000,-0.19512744,-0.7392098,9.381081
101466,1425047347065,1739758508000,-0.19871874,-0.7248446,9.357738
101467,1425047347075,1739768359000,-0.18435353,-0.724246,9.388862
101468,1425047347085,1739778534000,-0.18435353,-0.7218518,9.36911
101469,1425047347095,1739788261000,-0.17238252,-0.7206547,9.375095
101470,1425047347105,1739798297000,-0.18974048,-0.7224504,9.333197
101471,1425047347115,1739808165000,-0.19572599,-0.7044938,9.381081
101472,1425047347125,1739818200000,-0.18375498,-0.7116765,9.337985
101473,1425047347135,1739828052000,-0.19512744,-0.7134721,9.370906
101474,1425047347145,1739838219000,-0.20231004,-0.729633,9.362526
101475,1425047347155,1739847952000,-0.18914193,-0.7392098,9.3661175
101476,1425047347165,1739857985000,-0.18435353,-0.741604,9.375694
101477,1425047347175,1739867840000,-0.18674773,-0.7284359,9.355942
101478,1425047347185,1739877878000,-0.20171149,-0.7182605,9.357139
101479,1425047347195,1739887728000,-0.18076223,-0.7164649,9.36911
101480,1425047347205,1739897900000,-0.18255788,-0.7188591,9.3661175
101481,1425047347215,1739907631000,-0.19093758,-0.7326257,9.343372
101482,1425047347225,1739917659000,-0.17776948,-0.7236475,9.330204
101483,1425047347234,1739927528000,-0.18375498,-0.7200562,9.375095
101484,1425047347244,1739937551000,-0.17238252,-0.7248446,9.3661175
101485,1425047347254,1739947420000,-0.18016368,-0.7092823,9.355942
101486,1425047347265,1739957594000,-0.18375498,-0.7284359,9.376292
101487,1425047347274,1739967312000,-0.18614918,-0.712275,9.36492
101488,1425047347284,1739977349000,-0.19991584,-0.7260417,9.385869
101489,1425047347294,1739987203000,-0.20231004,-0.7320272,9.343372
101490,1425047347304,1739997236000,-0.18375498,-0.7182605,9.387665
101491,1425047347314,1740007117000,-0.18555063,-0.7170634,9.380483
101492,1425047347324,1740017272000,-0.18794483,-0.7248446,9.355942
101493,1425047347334,1740026992000,-0.19033903,-0.7206547,9.378088
101494,1425047347344,1740037031000,-0.17417817,-0.724246,9.324817
101495,1425047347354,1740046902000,-0.20051439,-0.7110779,9.336788
101496,1425047347364,1740057305000,-0.18674773,-0.7284359,9.32781
101497,1425047347374,1740066788000,-0.17836803,-0.724246,9.338584
101498,1425047347384,1740076960000,-0.17357962,-0.7170634,9.351752
101499,1425047347394,1740086676000,-0.17537527,-0.7086837,9.368511
101500,1425047347404,1740096710000,-0.1933318,-0.7212533,9.355343
101501,1425047347414,1740106571000,-0.1921347,-0.7284359,9.382876
101502,1425047347424,1740116614000,-0.20111294,-0.7272388,9.358934
101503,1425047347433,1740126467000,-0.20231004,-0.7272388,9.347562
101504,1425047347444,1740136635000,-0.18495208,-0.7158663,9.351153
101505,1425047347453,1740146377000,-0.17776948,-0.7254431,9.3661175
101506,1425047347463,1740156408000,-0.19572599,-0.7326257,9.32781
101507,1425047347473,1740166258000,-0.21068975,-0.7146692,9.342773
101508,1425047347483,1740176292000,-0.18614918,-0.7015011,9.351153
101509,1425047347493,1740186151000,-0.19812019,-0.7248446,9.331401
101510,1425047347503,1740196324000,-0.16998832,-0.7272388,9.332599
101511,1425047347513,1740206042000,-0.17357962,-0.724246,9.34397
101512,1425047347523,1740216080000,-0.18674773,-0.7218518,9.384672
101513,1425047347533,1740226140000,-0.18136078,-0.7380127,9.365519
101514,1425047347543,1740236229000,-0.17836803,-0.7128736,9.3583355
101515,1425047347553,1740245838000,-0.18435353,-0.7134721,9.354745
101516,1425047347563,1740256011000,-0.18974048,-0.7212533,9.393052
101517,1425047347573,1740265810000,-0.19093758,-0.7314286,9.354146
101518,1425047347583,1740275804000,-0.1945289,-0.7044938,9.335591
101519,1425047347593,1740285793000,-0.19273324,-0.7266402,9.334992
101520,1425047347603,1740295800000,-0.20590134,-0.7068881,9.345766
101521,1425047347612,1740305519000,-0.18794483,-0.7224504,9.355343
101522,1425047347623,1740315801000,-0.1604115,-0.7015011,9.353547
101523,1425047347632,1740325420000,-0.18674773,-0.6931214,9.369708
101524,1425047347642,1740335463000,-0.16639702,-0.7308301,9.348759
101525,1425047347652,1740345313000,-0.19752164,-0.7344214,9.3421755
101526,1425047347662,1740355352000,-0.1945289,-0.7218518,9.355343
101527,1425047347672,1740365232000,-0.17178397,-0.7332243,9.391854
101528,1425047347682,1740375372000,-0.18136078,-0.7104794,9.363124
101529,1425047347692,1740385226000,-0.18555063,-0.7350199,9.326612
101530,1425047347702,1740395232000,-0.19572599,-0.7188591,9.379884
101531,1425047347712,1740404997000,-0.17776948,-0.74639237,9.36073
101532,1425047347722,1740415174000,-0.17477672,-0.7386112,9.38168
101533,1425047347732,1740424887000,-0.19991584,-0.7116765,9.36073
101534,1425047347742,1740435283000,-0.19093758,-0.7140707,9.341577
